-83.505,37.743
-84.731,38.071
-92.366,30.267
-92.822,30.654
-90.941,30.204
-91.055,29.927
-92.059,31.054
-93.339,30.725
-93.043,32.393
-93.653,32.595
-93.814,32.528
-93.292,30.237
-92.13,32.084
-93.215,29.873
-91.865,31.653
-93.034,32.823
-91.536,31.577
-93.758,32.056
-91.12,30.48
-91.198,32.764
-91.078,30.838
-92.378,30.687
-91.711,32.105
-92.569,31.583
-91.8,29.979
-91.287,30.275
-92.601,32.286
-90.151,29.935
-92.75,30.249
-92.039,30.207
-90.576,29.624
-92.186,31.73
-92.659,32.565
-90.804,30.474
-91.186,32.387
-91.858,32.8
-93.095,31.743
-90.059,29.973
-92.116,32.509
-89.781,29.573
-91.531,30.647
-92.477,31.262
-93.342,32.072
-91.726,32.434
-93.558,31.56
-89.89,29.922
-90.396,29.942
-90.729,30.814
-90.758,30.025
-90.531,30.065
-92.103,30.535
-91.782,30.186
-91.367,29.742
-89.931,30.398
-90.463,30.607
-91.315,31.967
-90.736,29.541
-92.387,32.807
-92.222,29.962
-93.214,31.116
-89.979,30.83
-93.343,32.729
-91.263,30.452
-91.424,32.815
-91.386,30.868
-92.637,31.948
-70.218,44.135
-68.262,46.637
-70.328,43.784
-70.388,44.879
-68.416,44.513
-69.785,44.4
-69.128,44.12
-69.542,44.013
-70.705,44.325
-68.722,45.172
-69.334,45.565
-69.857,43.949
-69.854,45.133
-69.118,44.475
-67.55,44.94
-70.663,43.446
-78.803,39.622
-76.577,39.058
-76.613,39.372
-76.518,38.506
-75.831,38.875
-77.011,39.553
-75.951,39.593
-76.972,38.522
-75.984,38.547
-77.414,39.464
-79.309,39.515
-76.29,39.535
-76.86,39.219
-76.054,39.261
-77.124,39.073
-76.882,38.906
-76.099,39.048
-76.598,38.294
-75.769,38.106
-76.114,38.769
-77.774,39.615
-75.595,38.377
-75.263,38.271
-76.617,39.308
-70.302,41.699
-73.21,42.396
-71.102,41.778
-70.613,41.415
-70.971,42.635
-72.574,42.587
-72.571,42.128
-72.621,42.322
-71.276,42.459
-70.091,41.277
-71.154,42.199
-70.819,41.979
-71.073,42.335
-71.84,42.33
-83.557,44.682
-86.634,46.386
-85.904,42.593
-83.536,45.033
-85.177,45.006
-83.867,44.061
-88.399,46.706
-85.318,42.607
-83.917,43.637
-86.044,44.644
-86.427,41.971
-85.051,41.926
-85.076,42.279
-86.022,41.922
-85.101,45.247
-84.513,45.482
-84.498,46.322
-84.859,43.971
-84.573,42.927
-84.643,44.678
-86.947,45.877
-87.971,45.867
-84.782,42.617
-84.908,45.476
-83.701,43.012
-84.416,43.984
-89.804,46.398
-85.575,44.697
-84.616,43.304
-84.597,41.897
-88.605,47.033
-83.068,43.843
-84.47,42.668
-85.079,42.959
-83.572,44.363
-88.562,46.196
-84.838,43.633
-84.404,42.238
-85.561,42.26
-85.124,44.707
-85.613,42.989
-88.238,47.43
-85.832,43.951
-83.233,43.068
-85.765,44.948
-84.066,41.918
-83.868,42.571
-85.593,46.462
-84.988,46.041
-82.952,42.591
-86.135,44.324
-87.607,46.465
-86.305,43.984
-85.354,43.649
-87.566,45.457
-84.335,43.642
-85.146,44.327
-83.484,41.919
-85.184,43.309
-84.145,45.016
-86.216,43.255
-85.807,43.526
-83.306,42.588
-86.292,43.643
-84.131,44.334
-89.284,46.679
-85.346,43.982
-84.152,44.68
-84.63,45.006
-86.05,42.93
-83.926,45.371
-84.654,44.355
-83.998,43.382
-82.598,42.917
-85.528,41.897
-82.764,43.383
-86.237,46.144
-84.134,42.943
-83.434,43.464
-86.042,42.26
-83.759,42.26
-83.198,42.337
-85.55,44.331
-93.47,46.602
-93.279,45.2
-95.743,46.893
-94.837,47.721
-94.071,45.651
-96.41,45.41
-94.037,44.088
-94.696,44.255
-92.602,46.628
-93.75,44.835
-94.373,46.897
-95.605,45
